49.0981343424995,13.571333073559599,16,74,85,105,109,112
50.52726256696297,27.501685168323668,24,74,85,105,109,112
37.9742807431577,19.04588363713581,39,74,85,105,109,112
45.14915378024965,18.343648623198114,74,85,105,109,112,117
52.74770561348199,10.30924887715037,74,85,86,105,109,112
38.9704270266877,16.578181608070473,25,74,85,105,109,112
43.23751629558541,20.892552440172263,74,80,85,105,109,112
35.601855887448686,18.997797701756333,74,85,105,109,112,127
34.75219657491698,16.993931854144193,35,74,85,105,109,112
37.50944498552022,14.949934361393833,38,74,85,105,109,112
37.318144343859935,18.68113674207478,74,85,105,109,112,128
33.311440295406314,23.773148377262086,74,85,105,109,112,125
45.8508186916599,25.735991783203616,58,74,85,105,109,112
49.36938929922138,9.707133992448654,74,85,89,105,109,112
42.93330594790211,11.025827129002018,18,74,85,105,109,112
57.520155354442274,33.642166504502576,74,85,93,105,109,112
52.747705613482,10.309248877150361,74,85,105,108,109,112
37.70923217806903,22.510720774216708,74,85,105,109,112,114
53.18080076809339,9.80275241793662,73,74,85,105,109,112
46.11860724584808,12.366522105818722,74,85,101,105,109,112
49.30623287335991,13.832795345127177,74,85,91,105,109,112
41.52472673100918,23.662241337992725,12,74,85,105,109,112
