student,currProb,course,session,priorTutorAction,reward,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,easyProblemCountSolved,easyProblemCountWE,easyProbAlternate,UseCount,PrepCount,MorphCount,OptionalCount,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,WrongSemanticsApp,PrightAppRatio,InDirectProofActionCount,UseWindowInfo,BlankRatio,HoverHintCount,NextStepClickCountWE,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreEQUIV,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalWETime,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_DirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppRatio,cumul_hintRatio,cumul_HoverHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
00b7-F14,2.1.2.0,226-001-BARNES-F14,12,WE,0,0,170.863,0.011,170.852,0.011,12.07901399,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0.166056337,0,0,1,0,6,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,62,6,665.556,170.852,8.834,2,0,0,0,0,0,3,6,6,3,0,1,11,6,2,0.146341463,0.6,0.235294118,54,54,54,0,13,0.759259259,0.111111111,0,6,1,215.5316966,166.3043781,514.1781711,50.54714033,64.568
00b7-F14,2.1.3.0,226-001-BARNES-F14,12,PS,-48.6886333480762,0,165.788,165.788,0,6.907833333,11.20535878,1,0,2,1,1,0,0,0,5,2,0,0,0,0,2,2,0.181818182,0,0,0,1,0,0.012675284,0.669488277,0.078616313,0.294652223,0.02764584,0.011556719,0.011552115,0.011522626,0.346046475,0.011340922,0.01,0.01,84,6,831.344,170.852,8.25615,3,0,0,0,0,0,3,11,8,3,0,2,13,10,3,0.158730159,0.666666667,0.256410256,76,76,76,0,13,0.828947368,0.078947368,1,6,1,225.4508831,225.4508831,312.2420144,0,126.088
00b7-F14,3.1.1.0,226-001-BARNES-F14,12,PS,0,31,2680.698,2680.698,0,11.35888983,16.86902395,0,2,3,1,0,0,0,0,4,13,15,0,0,0,0,16,0.083870968,8,0,0.209183673,0,0,0.011703891,0.966898673,0.049936266,0.067376961,0.057980708,0.057994823,0.011676322,0.011522626,0.346046475,0.011340922,0.01,0.01,232,31,2680.698,0,11.35888983,0,2,0,0,0,0,3,4,13,15,0,0,40,13,3,0.083870968,1.857142857,0.160493827,195,188,196,0,41,0.790816327,0.158163265,0,0,0,506.9877537,465.9649527,877.4636507,48.64787226,148.718
00b7-F14,3.1.2.0,226-001-BARNES-F14,15,WE,0,0,148.157,0,148.157,5.730519118,16.79800155,1,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0.166056337,0,0,1,0,10,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,243,31,2828.855,148.157,11.35888983,0,2,0,0,0,0,3,4,13,15,0,1,41,13,3,0.083870968,0.866666667,0.152941176,205,198,206,0,51,0.752427184,0.150485437,0,10,0,224.5486218,171.9041423,453.1682347,60.599419,68.9985
00b7-F14,3.1.3.0,226-001-BARNES-F14,15,PS,0,0,418.211,418.211,0,9.293577778,14.71662609,1,0,3,1,1,0,0,0,5,7,0,0,1,0,2,3,0.179487179,0,0,0,0,0,0.030155627,0.986226156,0.089017494,0.187453733,0.057980708,0.057994823,0.011676322,0.011522626,0.346046475,0.011340922,0.01,0.01,287,31,3247.066,148.157,11.02814591,0,2,0,0,0,0,3,9,20,15,0,2,47,20,5,0.103092784,0.909090909,0.185185185,244,237,245,0,51,0.791836735,0.126530612,0,10,0,304.7160905,304.7082155,374.6966858,0.113744052,179.1665
00b7-F14,3.1.1.0,226-001-BARNES-F14,15,PS,0,4,86.189,86.189,0,5.745933333,14.74322884,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.285714286,0,0,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,301,35,3333.255,148.157,10.76046622,0,2,0,0,0,0,3,9,20,15,0,3,48,20,5,0.098039216,0.689655172,0.17167382,258,251,259,0,55,0.787644788,0.135135135,0,10,0,506.9877537,465.9649527,877.4636507,48.64787226,148.718
00b7-F14,3.-1.1.0,226-001-BARNES-F14,15,PS,0,10,328.532,328.532,0,8.879243243,13.88944133,1,0,3,-1,0,1,0,0,3,3,0,0,1,0,1,0,0.238095238,0,0,0.34375,0,0,0.095019503,0.995503907,0.235802991,0.688071645,0.057980708,0.057994823,0.011676322,0.011522626,0.346046475,0.011340922,0.01,0.01,337,45,3661.787,148.157,10.55144144,0,2,1,0,0,0,3,12,23,15,0,1,53,25,6,0.111111111,0.757575758,0.19379845,290,283,291,0,66,0.773195876,0.154639175,0,10,0,375.3107875,361.4209625,461.5374397,44.56120087,173.5405
00b7-F14,3.-1.4.0,226-001-BARNES-F14,15,PS,-2.65029088558501,0,147.589,147.589,0,6.708590909,13.35943282,1,0,3,-1,0,1,0,0,2,2,0,0,0,0,1,0,0.235294118,0,0,0,0,0,0.24858692,0.998541757,0.488347391,0.688071645,0.057980708,0.057994823,0.011676322,0.011522626,0.346046475,0.011340922,0.01,0.01,356,45,3809.376,148.157,10.31329296,0,2,2,0,0,0,3,14,25,15,0,1,58,29,6,0.119834711,0.763157895,0.207142857,307,300,308,0,66,0.785714286,0.146103896,0,10,0,179.7953118,179.7953118,295.916315,0,79.2725
00b7-F14,4.1.1.0,226-001-BARNES-F14,15,PS,0,1,163.272,163.272,0,4.186461538,12.40030123,1,0,4,1,1,0,0,0,5,2,0,0,1,0,0,0,0.214285714,0,0,0.034482759,0,0,0.505626467,0.999847346,0.746274032,0.688071645,0.057980708,0.057994823,0.011676322,0.011522626,0.346046475,0.011340922,0.01,0.01,37,1,163.272,0,4.186461538,1,0,0,0,0,0,2,5,2,0,0,0,10,6,1,0.214285714,1,0.352941176,29,29,29,0,1,0.965517241,0.034482759,0,0,0,164.8392672,125.7966863,260.6786393,60.61856213,99.6955
00b7-F14,4.1.2.0,226-001-BARNES-F14,15,WE,0,0,124.347,0,124.347,5.730519118,12.38447992,1,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.769230769,0,9,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,51,1,287.619,124.347,4.186461538,2,0,0,0,0,0,2,5,2,0,0,1,11,6,1,0.193548387,0.5,0.279069767,42,42,42,0,11,0.738095238,0.023809524,0,9,1,264.2295038,213.6990389,510.6006303,54.88639744,63.2005
00b7-F14,4.1.3.0,226-001-BARNES-F14,15,PS,-8.3791208791208,0,1709.223,1709.223,0,10.95655769,14.73487439,1,0,4,1,1,0,0,0,14,8,8,3,0,0,2,10,0.111940299,0,0,0,2,0,0.132426267,0.999997845,0.298401161,0.242734412,0.111634204,0.057994823,0.059065052,0.01155063,0.346046475,0.011340922,0.011340922,0.011340922,205,1,1996.842,124.347,9.602538462,3,0,0,0,0,0,4,19,10,8,3,2,33,21,9,0.127272727,1.166666667,0.229508197,176,176,176,0,11,0.9375,0.005681818,2,9,1,705.756679,705.756679,623.5281073,0,506.664
00b7-F14,5.1.1.0,226-001-BARNES-F14,15,WE,0,10,877.923,826.25,51.673,10.73051948,13.71497746,1,0,5,1,1,0,0,0,10,1,9,2,1,1,0,12,0.078125,0,0,0.219512195,1,6,0.32276674,0.999984933,0.064295158,0.242734412,0.087100833,0.057994823,0.16788389,0.011551145,0.020979788,0.011340922,0.011340922,0.011340922,84,10,877.923,51.673,10.73051948,1,0,0,0,0,0,4,10,1,9,2,0,4,5,5,0.078125,1,0.144927536,82,82,82,0,18,0.780487805,0.12195122,1,6,2,136.7717735,113.2824938,220.7980538,32.38021109,67.9345
00b7-F14,5.1.2.0,226-001-BARNES-F14,16,WE,0,0,174.032,0,174.032,5.730519118,13.6740476,1,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0.166056337,0,0,1,0,10,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,95,10,1051.955,225.705,10.73051948,2,0,0,0,0,0,4,10,1,9,2,1,5,5,5,0.078125,0.384615385,0.12987013,92,92,92,0,28,0.695652174,0.108695652,1,16,2,88.52143265,58.20607937,172.7969031,35.8557963,41.78
00b7-F14,5.1.3.0,226-001-BARNES-F14,16,PS,-31.502050580998,0,2424.609,2424.609,0,12.37045408,16.16350214,1,0,5,1,1,0,0,0,18,2,23,2,0,0,2,17,0.096969697,0,0,0.011976048,2,0,0.027956634,0.999264379,0.04168647,0.242734412,0.011579051,0.744442098,0.989050931,0.011551145,0.011726597,0.011340922,0.011340922,0.011340922,289,10,3476.564,225.705,11.90790842,3,0,0,0,0,0,4,28,3,32,4,2,34,21,17,0.091703057,1.105263158,0.169354839,259,259,259,0,30,0.884169884,0.038610039,3,16,2,537.6418304,537.6411391,788.7727724,0.009823053,354.852
00b7-F14,6.1.1.0,226-001-BARNES-F14,16,WE,0,3,566.106,484.491,81.615,8.07485,9.230745057,1,0,6,1,1,0,0,0,4,0,9,0,1,1,0,5,0.115384615,0,0,0.1875,0,7,0.027956634,0.999264379,0.04168647,0.242734412,0.011566996,0.296412669,0.992524246,0.011551145,0.011726597,0.011340922,0.011340922,0.011340922,68,3,566.106,81.615,8.07485,1,0,0,0,0,0,2,4,0,9,0,0,6,6,2,0.115384615,0.857142857,0.203389831,64,64,64,0,12,0.8125,0.046875,0,7,2,142.0847729,117.483358,185.2095986,40.87964397,78.412
00b7-F14,6.1.2.0,226-001-BARNES-F14,17,WE,0,0,9.145,0,9.145,5.730519118,9.205219034,1,0,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0.166056337,0,0,1,0,2,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,73,3,575.251,90.76,8.07485,2,0,0,0,0,0,2,4,0,9,0,1,7,6,2,0.115384615,0.461538462,0.184615385,68,68,68,0,16,0.764705882,0.044117647,0,9,4,112.6867266,102.5303282,313.4651755,16.41704625,5.8105
00b7-F14,6.1.3.0,226-001-BARNES-F14,17,PS,0,0,80.164,80.164,0,10.0205,9.06831602,1,0,6,1,0,0,0,0,1,0,2,0,0,0,2,0,0.5,0,0,0.25,0,0,0.027956634,0.999264379,0.04168647,0.242734412,0.011566996,0.296412669,0.999213102,0.043755429,0.011726597,0.011340922,0.011340922,0.011340922,81,3,655.415,90.76,8.30375,3,0,0,0,0,0,2,5,0,11,0,2,7,9,2,0.155172414,0.473684211,0.233766234,76,76,76,0,18,0.763157895,0.039473684,0,9,4,457.3999871,457.3999871,605.6075083,0,303.571
00b7-F14,6.-1.3.0,226-001-BARNES-F14,17,PS,0,11,579.894,579.894,0,5.419570093,9.823560108,1,0,6,-1,0,0,0,0,15,3,15,0,0,0,3,11,0.156626506,10,0,0.161616162,0,0,0.013812291,0.999264379,0.015759017,0.017161292,0.011551155,0.012569778,0.997597629,0.992439532,0.011726597,0.011340922,0.011340922,0.011340922,188,14,1235.309,90.76,6.54028,4,0,0,0,0,0,3,20,3,26,0,3,15,22,12,0.156028369,0.88,0.265060241,175,165,175,0,34,0.805714286,0.08,0,9,4,124.538474,118.1028846,212.0266851,20.83377219,2.4545
00b7-F14,6.-1.3.1,226-001-BARNES-F14,17,PS,0,2,217.41,217.41,0,9.05875,27.08210023,1,0,6,-1,0,0,0,1,2,0,3,0,0,0,3,0,0.157894737,0,0,0.136363636,0,0,0.013812291,0.999264379,0.015759017,0.017161292,0.011551155,0.011689542,0.998947529,0.997542682,0.011726597,0.011340922,0.011340922,0.011340922,211,16,1452.719,90.76,6.844015075,5,0,0,0,1,1,3,22,3,29,0,3,17,25,14,0.15625,0.892857143,0.265957447,197,187,197,0,37,0.812182741,0.081218274,0,9,4,56.65196491,56.65196491,123.4147833,0,0.3245
00b7-F14,6.-1.4.0,226-001-BARNES-F14,18,PS,0,0,666.018,666.018,0,13.59220408,20.11968108,1,0,6,-1,0,0,0,0,3,4,8,0,0,0,3,4,0.111111111,0,0,0.02173913,0,0,0.011858702,0.994880638,0.015759017,0.048909092,0.043755456,0.022124797,0.979069327,0.997542682,0.011726597,0.011340922,0.011340922,0.011340922,260,16,2118.737,90.76,8.177326613,6,0,0,0,0,0,3,25,7,37,0,3,20,30,20,0.146341463,0.909090909,0.25210084,243,233,243,0,38,0.843621399,0.065843621,0,9,4,216.4599378,216.4599378,393.9422859,0,5.613
00b7-F14,6.-1.4.1,226-001-BARNES-F14,18,PS,0,0,310.451,310.451,0,10.01454839,17.76685891,1,0,6,-1,0,0,0,1,1,1,3,0,0,0,4,2,0.103448276,0,0,0.033333333,0,0,0.011858702,0.965283588,0.015759017,0.048909092,0.130265942,0.022124797,0.973519965,0.997542682,0.011726597,0.011340922,0.011340922,0.011340922,291,16,2429.188,90.76,8.381462366,7,0,0,0,1,1,3,26,8,40,0,4,21,33,20,0.141025641,0.868421053,0.242647059,273,263,273,0,39,0.857142857,0.058608059,0,9,4,91.38740588,91.38740588,193.5717597,0,0.286
00b7-F14,6.-1.3.0,226-001-BARNES-F14,18,PS,0,2,30.95,30.95,0,3.86875,17.1435518,1,0,6,-1,0,0,0,0,2,0,0,0,0,0,4,0,0.4,0,0,0.375,0,0,0.011858702,0.965283588,0.015759017,0.048909092,0.130265942,0.022124797,0.973519965,0.999742526,0.011726597,0.011340922,0.011340922,0.011340922,299,18,2460.138,90.76,8.255672474,8,0,0,0,0,0,3,28,8,40,0,4,21,35,20,0.146443515,0.795454545,0.247349823,281,271,281,0,42,0.850533808,0.06405694,0,9,4,124.538474,118.1028846,212.0266851,20.83377219,2.4545
00b7-F14,6.-1.3.1,226-001-BARNES-F14,18,PS,0,1,171.904,171.904,0,14.32533333,17.79157695,1,0,6,-1,0,0,0,1,0,0,3,0,0,0,3,0,0.222222222,0,0,0.181818182,0,0,0.011858702,0.965283588,0.015759017,0.048909092,0.130265942,0.013000536,0.988319663,0.999742526,0.011726597,0.011340922,0.011340922,0.011340922,311,19,2632.042,90.76,8.499270903,9,0,0,0,1,1,3,28,8,43,0,3,22,37,21,0.149193548,0.787234043,0.250847458,292,282,292,0,44,0.849315068,0.065068493,0,9,4,56.65196491,56.65196491,123.4147833,0,0.3245
00b7-F14,6.-1.4.0,226-001-BARNES-F14,18,PS,0,0,697.046,697.046,0,10.25067647,16.59658913,1,0,6,-1,0,0,0,0,7,3,12,0,0,0,3,8,0.129032258,0,0,0.015873016,0,0,0.011556823,0.965283588,0.013941771,0.102162694,0.318723473,0.140616305,0.706905246,0.999742526,0.011726597,0.011340922,0.011340922,0.011340922,379,19,3329.088,90.76,8.823782016,10,0,0,0,0,0,3,35,11,55,0,3,27,45,27,0.14516129,0.865384615,0.248618785,355,345,355,0,45,0.873239437,0.053521127,0,9,4,216.4599378,216.4599378,393.9422859,0,5.613
00b7-F14,6.-1.4.1,226-001-BARNES-F14,18,PS,0,0,385.331,385.331,0,10.70363889,16.53002326,1,0,6,-1,0,0,0,1,1,1,8,0,0,0,4,2,0.121212121,0,0,0.029411765,0,0,0.011556823,0.965283588,0.013941771,0.063568209,0.590752552,0.054216505,0.545894191,0.999742526,0.011726597,0.011340922,0.011340922,0.011340922,414,19,3714.419,90.76,8.991709677,11,0,0,0,1,1,3,36,12,63,0,4,29,49,31,0.142857143,0.859649123,0.245,389,379,389,0,46,0.881748072,0.048843188,0,9,4,91.38740588,91.38740588,193.5717597,0,0.286
00b7-F14,6.-1.3.1,226-001-BARNES-F14,19,PS,0,2,100.679,100.679,0,3.471689655,3.685315638,1,0,6,-1,0,1,0,1,3,1,2,0,1,0,3,0,0.2,0,0,0.107142857,0,0,0.011556823,0.988500853,0.013941771,0.063568209,0.590752552,0.054216505,0.763576117,0.999667503,0.011726597,0.011340922,0.011340922,0.011340922,443,21,3815.431,90.76,8.602011547,13,0,1,0,1,1,3,39,13,65,0,3,30,54,32,0.14673913,0.818181818,0.248847926,418,408,418,0,50,0.880382775,0.050239234,0,9,4,56.65196491,56.65196491,123.4147833,0,0.3245
00b7-F14,6.-1.4.0,226-001-BARNES-F14,19,PS,0,0,79.132,79.132,0,4.396222222,3.767496961,1,0,6,-1,0,0,0,0,1,0,5,0,0,0,3,0,0.3125,0,0,0,0,0,0.011556823,0.988500853,0.013941771,0.063568209,0.932140016,0.15619608,0.784012153,0.999667503,0.011726597,0.011340922,0.011340922,0.011340922,460,21,3894.563,90.76,8.434152993,14,0,1,0,0,0,3,40,13,70,0,3,32,59,33,0.153645833,0.830985915,0.259340659,434,424,434,0,50,0.884792627,0.048387097,0,9,4,216.4599378,216.4599378,393.9422859,0,5.613
00b7-F14,6.-1.4.0,226-001-BARNES-F14,19,PS,57.998189577137,0,219.351,219.351,0,5.772394737,10.10575583,1,0,6,-1,0,0,0,0,3,0,5,0,0,0,4,0,0.2,5,0,0.142857143,0,0,0.011556823,0.988500853,0.013941771,0.063568209,0.992439537,0.365486988,0.971925368,0.999667503,0.011726597,0.011340922,0.011340922,0.011340922,497,21,4114.14,90.76,8.210979592,16,0,1,0,0,0,3,43,13,75,0,4,35,65,35,0.157004831,0.802469136,0.262626263,470,455,470,0,56,0.880851064,0.044680851,0,9,4,216.4599378,216.4599378,393.9422859,0,5.613
00b8-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,123.902,0,123.902,5.730519118,10.26625576,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.166056337,0,0,1,0,8,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,14,0,123.902,123.902,6.100940583,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.160948709,0,0.268913966,9,9,9,0,9,0,0,0,8,1,472.5291424,402.2476603,754.2226573,85.89333199,226.8775
00b8-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,0,140.7,0,140.7,5.730519118,1.424113057,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.166056337,0,0,1,0,4,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,23,0,264.602,264.602,6.100940583,2,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0.160948709,0,0.268913966,15,15,15,0,15,0,0,0,12,1,167.9528131,136.6535636,325.6199227,44.42744607,81.495
00b8-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,16,897.072,897.072,0,9.645935484,14.50507155,1,0,1,0,0,0,0,0,6,15,0,0,1,0,2,13,0.06557377,0,8,0.282352941,4,0,0.039311765,0.043493904,0.011340922,0.029857879,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,115,16,1161.674,264.602,9.645935484,3,0,0,0,0,0,2,6,15,0,0,2,17,4,4,0.06557377,0.363636364,0.111111111,100,100,100,8,39,0.61,0.16,4,12,1,572.535163,522.2272823,1017.360329,45.74223636,124.365
00b8-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-43.421052631579,0,815.092,815.092,0,10.72489474,14.69545011,1,0,1,0,0,0,0,0,8,6,1,0,0,0,3,4,0.2,38,0,0.202898551,6,0,0.406095272,0.502638164,0.011340922,0.029857879,0.01,0.024655882,0.01,0.011340922,0.01,0.01,0.01,0.01,187,16,1976.766,264.602,10.13114793,4,0,0,0,0,0,3,14,21,1,0,3,24,15,4,0.129310345,1,0.229007634,169,131,169,8,53,0.686390533,0.094674556,10,12,1,252.0669214,252.0669214,419.3237917,0,119.459
00b8-F14,2.1.1.0,226-001-BARNES-F14,3,WE,0,0,284.251,0,284.251,5.730519118,14.69545011,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.166056337,0,0,1,0,10,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,13,0,284.251,284.251,6.100940583,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.160948709,0,0.268913966,12,12,12,0,12,0,0,0,10,2,366.135642,318.9324098,568.136864,55.10625694,152.054
00b8-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,0,65.976,0,65.976,5.730519118,14.58948641,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0.166056337,0,0,1,0,7,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,23,0,350.227,350.227,6.100940583,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.160948709,0,0.268913966,21,21,21,0,21,0,0,0,17,4,215.5316966,166.3043781,514.1781711,50.54714033,64.568
00b8-F14,2.1.3.0,226-001-BARNES-F14,3,PS,19.5555064130916,0,324.699,324.699,0,11.19651724,16.11805289,1,0,2,1,1,0,0,0,3,7,0,0,0,0,2,4,0.24,0,0,0,0,0,0.406095272,0.756947035,0.129403729,0.011895045,0.01,0.024655882,0.01,0.011340922,0.01,0.01,0.01,0.01,50,0,674.926,350.227,11.19651724,3,0,0,0,0,0,2,3,7,0,0,2,6,6,0,0.24,0.4,0.3,46,46,46,0,21,0.543478261,0,0,17,4,225.4508831,225.4508831,312.2420144,0,126.088
00b8-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,0,95.863,0,95.863,5.730519118,16.04524883,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0.166056337,0,0,1,0,9,0.288451181,0.718127592,0.218331714,0.330663801,0.201765001,0.171641868,0.285440643,0.034150674,0.02269319,0.011597411,0.011823916,0.01206554,10,0,95.863,95.863,6.100940583,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.160948709,0,0.268913966,9,9,9,0,9,0,0,0,9,0,506.9877537,465.9649527,877.4636507,48.64787226,148.718
00b8-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0,13,838.397,838.397,0,10.61262025,14.7930804,1,0,3,1,1,0,0,0,11,12,0,0,1,0,1,9,0.14516129,0,0,0.173333333,1,0,0.320858316,0.576106913,0.198682253,0.044072125,0.01,0.024655882,0.01,0.011340922,0.01,0.01,0.01,0.01,88,13,934.26,95.863,10.61262025,2,0,0,0,0,0,2,11,12,0,0,1,5,9,5,0.14516129,0.6,0.233766234,84,84,84,0,22,0.738095238,0.154761905,1,9,0,224.5486218,171.9041423,453.1682347,60.599419,68.9985
00b8-F14,3.1.3.0,226-001-BARNES-F14,3,PS,0,0,2407.772,2407.772,0,15.23906329,7.811278186,1,0,3,1,0,0,0,0,11,13,19,5,0,0,2,15,0.220689655,66,0,0.052287582,0,0,0.817955388,0.999510464,0.727151758,0.044072125,0.028125123,0.430750608,0.4540469,0.011340922,0.011522626,0.01,0.01,0.01,244,13,3342.032,95.863,13.69691561,3,0,0,0,0,0,4,22,25,19,5,2,10,41,6,0.198067633,1.863636364,0.358078603,237,171,237,0,30,0.873417722,0.054852321,1,9,0,304.7160905,304.7082155,374.6966858,0.113744052,179.1665
00b8-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,0,1,120.206,120.206,0,13.35622222,10.47349997,1,0,3,-1,0,0,0,0,1,0,1,0,0,0,3,1,0.142857143,0,0,0.222222222,0,0,0.817955388,0.999510464,0.502810255,0.044072125,0.028125123,0.430750608,0.586690778,0.011340922,0.011522626,0.01,0.01,0.01,253,14,3462.238,95.863,13.68445122,4,0,0,0,0,0,4,23,25,20,5,3,10,42,6,0.196261682,1.555555556,0.348547718,246,180,246,0,32,0.869918699,0.056910569,1,9,0,171.4819104,163.4712059,429.9280166,18.02561068,0.831
00b8-F14,3.-1.4.0,226-001-BARNES-F14,4,PS,0,0,336.776,336.776,0,14.03233333,17.45301008,1,0,3,-1,0,0,0,0,0,1,2,4,0,0,3,2,0.227272727,0,0,0.043478261,0,0,0.817955388,0.999841663,0.502810255,0.044072125,0.028125123,0.430750608,0.789247427,0.011340922,0.013768806,0.01,0.01,0.01,278,14,3799.409,95.863,13.6662214,6,0,0,0,0,0,4,23,26,22,9,3,11,47,6,0.199152542,1.27027027,0.344322344,270,204,270,0,34,0.874074074,0.051851852,1,9,0,179.7953118,179.7953118,295.916315,0,79.2725
00b8-F14,3.-1.4.1,226-001-BARNES-F14,4,PS,0,0,1046.086,1046.086,0,16.60453968,18.9491568,1,0,3,-1,0,0,0,1,0,2,12,8,0,0,4,5,0.228070175,21,0,0.05,0,0,0.817955388,0.999795555,0.502810255,0.044072125,0.199386271,0.298444817,0.101280828,0.011340922,0.011558221,0.01,0.01,0.01,341,14,4845.495,95.863,14.22045509,7,0,0,0,1,1,4,23,28,34,17,4,14,60,10,0.204778157,1.428571429,0.358208955,330,243,330,0,37,0.887878788,0.042424242,1,9,0,56.67595699,56.67595699,180.8585844,0,0.266
00b8-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,0,3,309.938,309.938,0,9.115823529,18.05975089,1,0,3,-1,0,0,0,0,1,0,7,0,0,0,4,4,0.136363636,0,0,0.153846154,1,0,0.817955388,0.999795555,0.317008422,0.044072125,0.199386271,0.019079406,0.025040716,0.011340922,0.011558221,0.01,0.01,0.01,375,17,5155.433,95.863,13.74883152,8,0,0,0,0,0,4,24,28,41,17,4,22,63,11,0.2,1.340425532,0.348066298,355,269,356,0,41,0.884831461,0.047752809,2,9,0,171.4819104,163.4712059,429.9280166,18.02561068,0.831
00b8-F14,3.-1.3.1,226-001-BARNES-F14,4,PS,0,1,1276.2,1276.2,0,12.762,17.54975562,1,0,3,-1,0,1,0,1,8,4,7,7,1,0,3,6,0.214285714,0,0,0.023255814,1,0,0.997566607,0.999864721,0.588846723,0.017548094,0.084547774,0.042011483,0.298746116,0.011340922,0.013771755,0.01,0.01,0.01,474,18,6431.633,95.863,13.53797009,9,0,1,0,1,1,4,32,32,48,24,3,36,81,13,0.203007519,1.557692308,0.359201774,438,355,442,0,43,0.902714932,0.040723982,3,9,0,80.59628723,80.59628723,213.5165105,0,0.355
00b8-F14,3.-1.4.0,226-001-BARNES-F14,4,PS,-17.453135100194,0,220.861,220.861,0,8.494653846,17.09625349,1,0,3,-1,0,1,0,0,2,3,1,2,0,0,3,1,0.35,0,0,0,0,0,0.999745038,0.999956256,0.588846723,0.012369672,0.084547774,0.042011483,0.433393476,0.011340922,0.03192092,0.01,0.01,0.01,497,18,6652.494,95.863,13.27253239,10,0,2,0,0,0,4,34,35,49,26,3,42,88,13,0.210023866,1.543859649,0.369747899,458,375,462,0,43,0.906926407,0.038961039,3,9,0,179.7953118,179.7953118,295.916315,0,79.2725
