student,currProb,course,session,priorTutorAction,reward,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,difficultProblemCountWE,easyProblemCountSolved,easyProblemCountWE,probAlternate,easyProbAlternate,RuleTypesCount,UseCount,PrepCount,MorphCount,OptionalCount,NewLevel,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,probIndexPSinLevel,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_difficultProblemCountSolved,cumul_difficultProblemCountWE,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongApp,cumul_WrongSemanticsApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_BDActionCount,cumul_DirectProofActionCount,cumul_InDirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_NumProbRule,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
cnschmid-S15,4.1.1.0,226-001-BAHLER-S15,2,PS,0.0,2,0,3,2,0,3,2,2,1,0,3,1,1,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,2,0,1,1,2,2,2,2,0,2,0,2,0,1,1,1,0,1,0,0,0,0,0,2,4,3,3,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,2,1,0,1,0,0,0,0,0,2,2,1,0,0,0,1,1,0,0,1,4,3,4,1,0,1,0,1,0,0,1,3,2,1,0,0,0,0,0,1,1,1,1,2,3,2
cnschmid-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0.0,0,0,0,0,0,0,2,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,1,1,3,3,1,3,0,2,2,0,1,1,0,0,0,0,2,2,1,0,0,1,1,1,0,0,1,4,1,3,1,0,1,0,1,0,2,1,1,2,3,0,0,2,0,0,2,3,2,3,3,3,1
cnschmid-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,12.7947295423024,3,0,3,2,0,3,2,2,1,0,3,1,1,0,0,0,0,0,3,3,1,0,0,0,0,0,2,1,4,2,2,2,2,1,2,0,3,0,4,0,3,0,0,2,2,0,0,0,0,0,0,1,2,0,3,1,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,1,3,0,2,3,0,2,1,0,0,0,0,3,4,1,0,0,2,3,3,2,2,2,1,2,1,2,0,3,0,2,0,2,3,3,1,1,0,0,2,0,1,2,4,4,4,0,0,4
cnschmid-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0.0,3,0,2,1,0,0,0,2,1,0,4,1,1,0,0,0,0,0,3,3,0,1,0,1,1,0,0,0,3,1,1,0,2,2,2,1,3,0,3,0,3,0,3,1,0,0,2,0,0,0,0,1,0,1,3,1,4,1,3,2,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,3,0,1,0,1,0,0,0,0,0,3,2,0,1,0,0,1,1,1,0,2,3,3,3,2,0,2,0,2,0,4,1,1,2,3,0,0,0,0,1,2,1,0,0,1,1,1
cnschmid-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0.0,1,0,0,0,0,0,2,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,1,0,1,0,1,0,3,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,2,2,1,1,1,0,0,0,2,0,1,1,0,0,0,0,3,2,0,1,0,1,2,1,1,0,2,3,1,1,2,0,2,0,2,0,4,1,0,2,4,0,0,3,0,1,3,0,0,0,2,1,1
cnschmid-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,-43.045112781955005,4,0,3,2,0,3,2,2,1,0,4,1,1,0,0,0,0,0,3,3,1,2,0,0,0,0,2,1,4,3,2,2,2,1,3,1,4,0,4,0,4,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,4,0,3,2,2,3,4,1,0,0,0,0,0,0,0,3,2,3,3,1,3,0,2,3,0,2,1,0,0,0,0,3,4,1,3,0,2,3,3,3,3,3,1,3,1,3,0,4,0,3,0,4,3,2,2,2,1,0,3,0,2,2,4,4,4,0,0,4
cnschmid-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0.0,1,0,0,0,0,0,2,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,1,0,1,0,1,0,2,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,3,1,1,0,1,2,2
cnschmid-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0.0,0,0,0,0,0,0,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,2,0,0,1,1,1,0
cnschmid-S15,6.1.3.0,226-001-BAHLER-S15,3,PS,8.1652729955732,4,0,3,2,0,3,2,2,1,0,4,1,1,0,0,0,0,0,3,3,2,2,0,0,0,0,2,0,4,3,2,2,2,1,3,0,4,0,4,0,4,0,0,3,2,0,0,1,0,0,0,1,0,1,3,0,4,1,1,2,3,3,4,1,2,0,0,0,0,0,0,3,0,3,3,1,3,0,2,3,0,1,1,0,0,0,0,3,3,1,2,0,2,2,3,2,2,3,1,2,1,3,0,3,0,3,0,1,3,4,0,0,2,0,2,0,1,3,3,4,3,0,0,4
jmknigh3-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,4,0,3,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1,1,0,0,0,4,2,2,2,2,0,2,0,4,0,4,0,4,0,3,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,3,3,0,3,3,2,1,0,0,0,0,0,0,0,3,2,0,2,0,0,3,1,2,2,2,0,4,0,4,0,3,0,4,0,4,4,2,1,2,2,0,0,0,1,0,4,3,4,3,3,4
jmknigh3-S15,1.0.2.0,226-001-BAHLER-S15,3,WE,0.0,0,0,3,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,1,3,3,3,3,3,2,2,0,0,0,0,0,0,0,3,2,0,2,0,1,3,1,2,2,2,0,2,0,4,0,3,0,4,0,4,4,2,1,2,2,0,1,0,1,0,1,1,2,2,2,2
jmknigh3-S15,1.0.3.0,226-001-BAHLER-S15,3,WE,0.0,0,0,3,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,1,3,3,3,3,3,2,3,0,0,0,0,0,0,0,3,2,0,2,0,2,3,1,2,2,2,0,1,0,4,0,3,0,4,0,4,4,2,1,2,2,0,3,0,1,1,4,4,4,2,2,3
jmknigh3-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,-80.26315789473679,4,0,3,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,3,1,4,1,2,2,1,0,2,0,4,0,4,0,4,0,0,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4,1,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,4,2,2,0,3,4,2,3,3,2,0,2,0,4,0,4,0,4,0,4,4,2,0,2,2,0,3,0,2,1,3,3,2,0,0,3
jmknigh3-S15,2.1.1.0,226-001-BAHLER-S15,3,WE,0.0,1,0,3,0,0,3,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,1,0,1,0,1,0,3,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,0,0,3,0,3,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,3,3,3,3,3,3
jmknigh3-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,-219.73684210526298,4,0,3,2,0,3,2,2,1,0,1,1,0,0,0,0,0,0,4,2,2,1,0,0,0,0,1,0,4,1,2,2,2,0,2,0,4,0,4,0,4,0,2,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,3,1,3,3,3,3,3,2,2,0,0,1,0,0,0,0,4,1,1,1,1,1,2,1,2,2,2,0,1,0,4,0,4,0,4,0,3,4,3,1,1,2,0,2,0,2,1,2,2,3,3,2,1
mrmezyns-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,2,0,3,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,0,2,2,1,1,0,2,2,3,2,0,2,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,3,3,2,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,1,1,0,4,4,4,1,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,4,3,4,3,3,4
mrmezyns-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0,0,0,3,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,1,0,3,3,3,3,3,2,2,0,0,0,0,0,0,0,3,1,1,1,0,1,1,1,1,1,0,4,2,4,1,0,1,0,1,0,0,1,2,0,2,0,0,1,0,0,0,1,1,2,2,2,2
mrmezyns-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0.0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,1,0,3,3,3,3,3,2,3,0,0,0,0,0,0,0,3,1,1,1,0,2,1,1,1,1,0,4,1,3,1,0,1,0,1,0,1,1,1,0,3,0,0,2,0,0,1,4,4,4,2,2,3
mrmezyns-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,1.9736842105264,2,0,3,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,3,1,2,2,0,1,0,3,3,3,2,0,2,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,3,3,3,3,2,4,0,0,0,0,0,0,0,3,2,2,1,0,3,2,3,1,1,0,4,3,4,2,0,2,0,2,0,1,2,2,0,2,0,0,2,0,1,1,3,3,2,0,0,3
mrmezyns-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0.0,0,0,0,0,1,2,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,0,0,0,0,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,3,3,3,3,3,3
mrmezyns-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0.0,2,0,3,2,0,3,2,2,1,0,1,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,2,1,0,1,0,2,2,2,2,0,2,0,2,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,3,2,3,2,2,2,0,1,1,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,4,1,3,1,0,1,0,1,0,1,1,1,0,3,0,0,2,0,0,1,2,2,3,3,2,1
mrmezyns-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,27.101946041574397,2,0,3,2,0,3,2,2,1,0,1,1,1,0,0,0,0,0,3,1,1,1,0,0,0,0,2,2,2,2,0,1,0,3,2,3,2,0,2,0,2,0,0,1,2,0,0,0,0,0,0,1,1,1,2,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,3,3,2,3,2,2,3,0,2,1,0,0,0,0,3,2,1,1,0,2,2,2,0,1,0,4,2,4,1,0,2,0,1,0,1,2,2,0,2,0,0,2,0,1,1,2,2,1,0,0,3
mrmezyns-S15,3.1.1.0,226-001-BAHLER-S15,1,PS,0.0,3,0,3,2,0,3,2,2,1,0,2,1,1,0,0,0,0,0,4,3,1,1,0,1,1,0,0,0,3,2,1,1,2,1,2,1,3,0,4,0,3,0,1,2,2,0,0,0,0,0,0,1,2,1,3,1,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,2,1,3,3,0,3,3,2,1,0,1,0,0,0,0,0,4,2,1,1,0,0,2,2,1,0,2,2,4,2,2,0,2,0,2,0,0,2,4,1,0,0,0,0,0,1,1,4,4,4,2,2,3
mrmezyns-S15,3.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,0,3,0,0,3,2,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,1,0,1,0,1,0,3,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,2,1,3,3,3,3,3,2,2,0,1,1,0,0,0,0,4,2,1,1,0,1,2,2,1,0,2,2,2,1,2,0,2,0,2,0,2,2,2,1,2,0,0,3,0,1,3,2,2,2,3,3,1
mrmezyns-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,-57.0367953006444,2,0,3,2,0,3,2,2,1,0,2,1,1,0,0,0,0,0,3,2,2,0,0,0,0,0,2,1,2,2,1,2,1,2,2,2,2,0,3,0,2,0,0,1,2,0,0,0,0,0,0,0,2,2,3,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,3,3,3,3,2,3,0,2,1,0,0,0,0,4,3,2,1,0,2,2,3,2,2,2,3,2,3,2,0,3,0,2,0,2,3,3,0,1,0,0,3,0,1,3,3,3,2,0,0,4
mrmezyns-S15,4.1.1.0,226-001-BAHLER-S15,1,PS,0.0,3,0,3,2,0,3,2,2,1,0,3,1,1,0,0,0,0,0,2,3,2,0,0,1,1,0,0,0,3,2,2,2,1,1,2,1,3,0,3,0,3,0,0,2,2,0,0,0,0,0,0,0,1,1,3,3,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,3,0,3,3,2,1,0,1,0,0,0,0,0,2,3,1,0,0,0,1,1,1,2,1,1,3,1,1,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,1,1,1,1,2,3,2
mrmezyns-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0.0,0,0,0,0,1,0,2,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,1,0,3,3,1,3,1,2,2,0,1,1,0,0,0,0,2,3,1,0,0,1,2,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,2,0,2,0,0,2,0,0,2,3,2,3,3,3,1
mrmezyns-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,74.21116504854359,3,0,3,2,0,3,2,2,1,0,3,1,1,0,0,0,0,0,2,3,1,0,0,0,0,0,2,1,3,2,1,1,2,1,2,0,3,0,3,0,3,0,0,2,2,0,0,0,0,0,0,0,2,0,3,3,1,1,3,2,1,0,1,1,0,0,0,0,0,0,0,2,0,3,3,1,3,1,2,3,0,2,1,0,0,0,0,2,4,2,0,0,2,2,2,2,2,2,1,2,1,2,0,3,0,2,0,1,3,3,0,1,0,0,2,0,0,2,4,4,4,0,0,4
mrmezyns-S15,5.1.1.0,226-001-BAHLER-S15,1,PS,0.0,2,0,3,2,0,3,2,2,1,0,4,1,1,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,3,1,1,1,2,2,2,1,2,0,3,0,2,0,0,1,2,0,0,0,0,0,0,0,2,1,2,3,1,0,3,2,1,0,4,1,0,0,0,0,0,0,0,1,0,3,3,0,3,3,2,1,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,1,0,1,3,3,3,1,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,2,1,0,0,1,1,1
mrmezyns-S15,5.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,0,3,0,0,3,2,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,0,2,1,0,1,0,1,0,3,0,0,0,2,0,0,1,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,1,0,3,3,3,3,3,2,2,0,1,1,0,0,0,0,3,1,0,1,0,1,2,1,1,0,1,3,1,1,1,0,1,0,1,0,1,1,1,0,3,0,0,3,0,0,3,0,0,0,2,1,1
mrmezyns-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-27.7811004784688,3,0,3,2,0,3,2,2,1,0,4,1,1,0,0,0,0,0,3,1,0,2,0,0,0,0,2,1,2,3,1,1,2,2,2,2,3,0,3,0,3,0,0,2,2,0,0,0,0,0,0,1,2,1,2,3,1,0,3,2,1,2,4,1,0,1,0,0,0,0,0,2,0,3,3,3,3,3,2,3,0,2,1,0,0,0,0,4,2,0,3,0,2,3,3,2,1,2,3,2,3,2,0,2,0,2,0,1,2,3,0,1,0,0,3,0,1,2,4,4,4,0,0,4
mrmezyns-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0.0,3,0,3,2,0,3,2,2,1,0,4,1,1,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,2,2,0,0,1,2,2,2,3,0,3,0,3,0,0,2,2,0,0,0,0,0,0,0,2,1,2,3,1,0,3,2,1,2,4,1,0,1,0,0,0,0,0,1,0,3,3,0,3,3,2,1,0,1,0,0,0,0,0,2,2,0,1,0,0,1,2,0,0,1,3,3,4,1,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,3,1,1,0,1,2,2
mrmezyns-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0.0,0,0,3,0,0,3,2,2,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,1,0,3,3,3,3,3,2,2,0,1,1,0,0,0,0,2,2,0,1,0,1,1,2,0,0,1,3,2,3,1,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,1,1,1,0
mrmezyns-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,-28.936189241157397,4,0,3,2,0,3,2,2,1,0,4,1,1,0,0,0,0,0,3,3,2,2,0,0,0,0,2,1,4,3,2,2,1,1,3,1,4,0,4,0,4,0,0,3,2,0,0,0,0,0,0,1,3,1,3,3,1,1,3,2,2,3,4,1,2,1,0,0,0,0,0,3,0,3,3,3,3,3,2,3,0,2,1,0,0,0,0,3,3,2,2,0,2,3,3,2,2,2,3,3,3,3,0,3,0,3,0,0,3,4,0,0,0,0,0,0,1,3,3,4,3,0,0,4
mhpapwor-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,3,0,3,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,4,1,1,2,1,1,2,1,3,0,3,0,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,2,1,0,0,0,0,0,0,0,2,1,2,0,0,0,3,1,1,2,1,2,3,3,1,0,1,0,1,0,3,1,1,2,3,0,0,0,0,0,0,4,3,4,3,3,4
mhpapwor-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,1,0,1,0,1,0,3,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,2,2,3,3,1,3,0,2,2,0,0,0,0,0,0,0,2,1,2,0,0,1,3,1,1,2,1,2,2,1,2,0,2,0,2,0,4,1,0,2,4,0,0,1,0,0,0,1,1,2,2,2,2
mhpapwor-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0.0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,2,2,3,3,1,3,0,2,3,0,0,0,0,0,0,0,2,1,2,0,0,2,3,1,1,2,1,2,1,1,2,0,2,0,2,0,4,1,0,2,4,0,0,3,0,0,1,4,4,4,2,2,3
mhpapwor-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-83.55263157894741,4,0,3,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,3,1,4,1,2,2,2,0,2,0,4,0,4,0,4,0,3,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,3,1,3,0,2,3,0,0,0,0,0,0,0,3,3,3,0,0,3,4,2,2,3,2,1,2,0,3,0,3,0,3,0,4,2,1,2,3,0,0,3,0,0,1,3,3,2,0,0,3
mhpapwor-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0.0,4,0,3,2,0,3,2,2,1,0,1,1,1,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,4,2,0,1,0,2,2,2,4,0,4,0,4,0,3,1,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,3,0,3,3,2,1,0,1,0,0,0,0,0,2,2,1,0,0,0,3,1,0,0,0,4,3,4,2,0,2,0,2,0,4,1,0,2,4,0,0,0,0,0,1,3,3,3,3,3,3
mhpapwor-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0.0,0,0,0,0,0,0,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,2,2,3,3,1,3,0,2,2,0,1,1,0,0,0,0,2,2,1,0,0,1,3,1,0,0,0,4,2,3,2,0,2,0,2,0,4,1,0,2,4,0,0,1,0,0,1,2,2,3,3,2,1
mhpapwor-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,23.552631578947395,4,0,3,2,0,3,2,2,1,0,1,1,1,0,0,0,0,0,3,3,2,2,0,0,0,0,2,1,4,2,2,2,2,0,2,0,4,0,4,0,4,0,2,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4,2,3,3,1,3,0,2,3,0,2,1,0,0,0,0,3,4,3,2,0,2,4,3,3,3,3,0,2,0,4,0,4,0,4,0,4,3,1,2,3,2,0,1,0,0,1,2,2,1,0,0,3
mhpapwor-S15,3.-1.1.0,226-001-BAHLER-S15,3,WE,0.0,0,0,0,0,0,0,2,2,1,0,2,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,3,3,3,1,2,4
mhpapwor-S15,3.-1.2.0,226-001-BAHLER-S15,3,PS,0.0,0,0,0,0,0,0,2,2,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,3,3,3,1,0,0
